POI	Freq (a)	Freq (b)	MAF	HWE Chisq	HWE Pvalue	keep
r000457168	0.215384615384615	0.784615384615385	0.215384615384615	3.88779041028176	0.0486383743519593	0
r000549846	0.483940042826553	0.516059957173448	0.483940042826553	11.5861528274677	0.000664447301295557	0
r000829834	0.298474945533769	0.701525054466231	0.298474945533769	8.53925201378027	0.00347568432694201	0
r000427469	0.274590163934426	0.725409836065574	0.274590163934426	6.4842643677825	0.0108833569684965	0
r000293004	0.346827133479212	0.653172866520788	0.346827133479212	6.16851984417647	0.0130043367332739	0
r000799565	0.364628820960699	0.635371179039301	0.364628820960699	5.01845498582016	0.0250785362854001	0
r000808181	0.302816901408451	0.697183098591549	0.302816901408451	4.13781837173679	0.0419351820126594	0
r000469623	0.178861788617886	0.821138211382114	0.178861788617886	4.28021980303341	0.038558361713193	0
r000600507	0.518478260869565	0.481521739130435	0.481521739130435	4.48745531811895	0.0341444663614318	0
r000164985	0.212284482758621	0.787715517241379	0.212284482758621	3.87432945341337	0.0490298914861845	0
r000975823	0.420995670995671	0.579004329004329	0.420995670995671	6.26707087530772	0.0123002317829132	0
r000398611	0.480349344978166	0.519650655021834	0.480349344978166	5.63145042460349	0.0176410289822766	0
r000526411	0.415555555555556	0.584444444444444	0.415555555555556	4.80303989006257	0.0284095671785344	0
r000558258	0.475161987041037	0.524838012958963	0.475161987041037	5.45730076813919	0.0194867267027704	0
r000432309	0.22707423580786	0.77292576419214	0.22707423580786	4.11097871208803	0.0426056999613486	0
r000665543	0.385771543086172	0.614228456913828	0.385771543086172	5.36577623895669	0.0205356465907113	0
r000648802	0.189393939393939	0.810606060606061	0.189393939393939	8.16296841396005	0.00427543377395057	0
r000773512	0.142259414225941	0.857740585774059	0.142259414225941	8.27372366506178	0.00402229278430377	0
r000932528	0.346855983772819	0.653144016227181	0.346855983772819	5.05759727015328	0.02451820734512	0
r000528519	0.484725050916497	0.515274949083503	0.484725050916497	4.41992585227479	0.0355215799102345	0
r000532852	0.192384769539078	0.807615230460922	0.192384769539078	6.04164617642611	0.0139722498551959	0
r000187045	0.109090909090909	0.890909090909091	0.109090909090909	5.58262118150359	0.0181395537065263	0
r000985500	0.103813559322034	0.896186440677966	0.103813559322034	4.08821341626577	0.0431832648219909	0
r000971382	0.482438016528926	0.517561983471074	0.482438016528926	4.49722678480869	0.0339498700134532	0
r000304413	0.319214876033058	0.680785123966942	0.319214876033058	4.9913340914334	0.0254745613043691	0
r000364368	0.509109311740891	0.490890688259109	0.490890688259109	10.4531233355764	0.00122442245500065	0
r000209386	0.423245614035088	0.576754385964912	0.423245614035088	5.58005203542195	0.0181661828964497	0
r000183205	0.125502008032129	0.874497991967871	0.125502008032129	3.9114485273957	0.0479582444799056	0
r000203721	0.237250554323725	0.762749445676275	0.237250554323725	3.92547922273968	0.047559633518926	0
r000975118	0.157563025210084	0.842436974789916	0.157563025210084	4.03498191180403	0.0445661530888102	0
r000282482	0.194267515923567	0.805732484076433	0.194267515923567	3.97811024170019	0.0460952507404168	0
r000973600	0.0802997858672377	0.919700214132762	0.0802997858672377	6.24650587699401	0.0124438539083117	0
r000823484	0.278867102396514	0.721132897603486	0.278867102396514	4.66440123366903	0.0307941590894321	0
r000436352	0.233539094650206	0.766460905349794	0.233539094650206	5.78762132865317	0.0161394127442734	0
r000114157	0.110647181628392	0.889352818371608	0.110647181628392	5.1012477715171	0.0239086387811844	0
r000170445	0.393360160965795	0.606639839034205	0.393360160965795	5.88178471984592	0.0152983071709167	0
r000362802	0.468131868131868	0.531868131868132	0.468131868131868	4.06810831358019	0.0437001878270039	0
r000055973	0.117324561403509	0.882675438596491	0.117324561403509	4.56158834285173	0.0326967365908402	0
r000546618	0.456043956043956	0.543956043956044	0.456043956043956	4.03498824162157	0.0445659859049249	0
r000074336	0.286749482401656	0.713250517598344	0.286749482401656	4.26722564681594	0.0388543190610373	0
r000669404	0.264705882352941	0.735294117647059	0.264705882352941	4.82721024234111	0.0280139253323243	0
r000857993	0.428111587982833	0.571888412017167	0.428111587982833	6.61344162520974	0.0101211867661134	0
r000749276	0.329741379310345	0.670258620689655	0.329741379310345	4.02362817818968	0.0448670946706049	0
r000952628	0.252653927813163	0.747346072186836	0.252653927813163	3.87418401157406	0.0490341398437843	0
r000610490	0.118362831858407	0.881637168141593	0.118362831858407	5.77694725540825	0.0162377196855695	0
r000656776	0.274946921443737	0.725053078556263	0.274946921443737	5.77216077782333	0.0162820028398077	0
r000025334	0.278145695364238	0.721854304635762	0.278145695364238	12.2448083199463	0.00046655445975019	0
r000057751	0.0968421052631579	0.903157894736842	0.0968421052631579	5.68549977341801	0.0171056667912823	0
r000991505	0.408602150537634	0.591397849462366	0.408602150537634	4.98511169616081	0.0255663345653788	0
r000480334	0.237527114967462	0.762472885032538	0.237527114967462	6.6011978549408	0.0101910184082257	0
r000615540	0.230853391684902	0.769146608315099	0.230853391684902	7.86469120828335	0.00504094344392025	0
r000634107	0.279867256637168	0.720132743362832	0.279867256637168	7.08249631411678	0.00778404974661073	0
r000516646	0.269957983193277	0.730042016806723	0.269957983193277	4.68858275960729	0.0303636815703542	0
r000065422	0.221987315010571	0.778012684989429	0.221987315010571	4.19287866391043	0.0405941114237652	0
r000075382	0.3068669527897	0.693133047210301	0.3068669527897	5.86321718600596	0.0154605096878662	0
r000644377	0.236514522821577	0.763485477178423	0.236514522821577	4.03414625341315	0.0445882303950296	0
r000433900	0.256842105263158	0.743157894736842	0.256842105263158	4.33885632851335	0.0372519384117208	0
r000541296	0.362765957446809	0.637234042553192	0.362765957446809	8.7820800700242	0.00304204113907336	0
r000387192	0.167016806722689	0.832983193277311	0.167016806722689	4.27779696929956	0.0386133648283764	0
r000200370	0.108559498956159	0.891440501043841	0.108559498956159	4.80986743280994	0.0282972220388381	0
r000648623	0.188775510204082	0.811224489795918	0.188775510204082	9.66426354192319	0.00187887065499714	0
r000790009	0.0845824411134904	0.91541755888651	0.0845824411134904	3.9869320474676	0.0458544844790243	0
r000033138	0.0862445414847162	0.913755458515284	0.0862445414847162	7.41768898746164	0.00645857171296804	0
r000910375	0.171810699588477	0.828189300411523	0.171810699588477	4.09289587074889	0.0430637999996379	0
r000438511	0.448608137044968	0.551391862955032	0.448608137044968	4.22184314127363	0.0399067893215265	0
r000998023	0.188128772635815	0.811871227364185	0.188128772635815	6.36427977488587	0.0116440348084393	0
r000661593	0.291750503018109	0.708249496981891	0.291750503018109	10.1778626634958	0.00142136847681007	0
r000158744	0.490890688259109	0.509109311740891	0.490890688259109	8.33957312859897	0.00387907109100016	0
r000507124	0.365461847389558	0.634538152610442	0.365461847389558	4.92611401234104	0.0264537412767345	0
r000152489	0.300632911392405	0.699367088607595	0.300632911392405	9.56870334350238	0.00197922527234973	0
r000862336	0.493657505285412	0.506342494714588	0.493657505285412	6.37971403981009	0.0115432028538479	0
r000264656	0.20995670995671	0.79004329004329	0.20995670995671	7.30176693635318	0.006888683453527	0
r000130217	0.29664570230608	0.70335429769392	0.29664570230608	3.87937379636037	0.0488827864150282	0
r000622730	0.0898989898989899	0.91010101010101	0.0898989898989899	4.82743338572931	0.0280102995531502	0
r000723210	0.26008064516129	0.73991935483871	0.26008064516129	5.94473562060633	0.0147613051517741	0
r000487391	0.47198275862069	0.52801724137931	0.47198275862069	5.30477883195409	0.0212669995961331	0
r000754213	0.358510638297872	0.641489361702128	0.358510638297872	4.35853661157089	0.0368239251218259	0
r000587972	0.264646464646465	0.735353535353535	0.264646464646465	4.00845367954516	0.045272654469354	0
r000433369	0.369022869022869	0.630977130977131	0.369022869022869	4.22891248416416	0.0397408965066737	0
r000337735	0.161122661122661	0.838877338877339	0.161122661122661	4.82731979634829	0.0280121451664069	0
r000304686	0.357873210633947	0.642126789366053	0.357873210633947	5.00817223002796	0.025227929426757	0
r000145463	0.155579399141631	0.844420600858369	0.155579399141631	5.61557978961785	0.0178014906489723	0
r000926238	0.289473684210526	0.710526315789474	0.289473684210526	5.38192247956558	0.0203464453757224	0
r000796866	0.355233853006682	0.644766146993319	0.355233853006682	5.77168580203936	0.0162864039682465	0
r000512513	0.197368421052632	0.802631578947369	0.197368421052632	5.2665253267242	0.0217393639161438	0
r000663601	0.158008658008658	0.841991341991342	0.158008658008658	5.11172519089343	0.0237646778662568	0
r000366842	0.408811475409836	0.591188524590164	0.408811475409836	4.59297750026172	0.0321031985881686	0
r000480326	0.467573221757322	0.532426778242678	0.467573221757322	4.46628295922073	0.0345701192343187	0
r000532489	0.457716701902749	0.542283298097252	0.457716701902749	4.08029136200028	0.0433861769143841	0
r000971232	0.160455486542443	0.839544513457557	0.160455486542443	6.30744230478528	0.0120232166737568	0
r000009697	0.317610062893082	0.682389937106918	0.317610062893082	5.28507741075578	0.0215089359669872	0
r000104198	0.176706827309237	0.823293172690763	0.176706827309237	6.93597627961515	0.00844789393984702	0
r000746069	0.287344398340249	0.712655601659751	0.287344398340249	4.74888835103015	0.0293172277627739	0
r000869061	0.112222222222222	0.887777777777778	0.112222222222222	4.20294830420521	0.0403537622101647	0
r000285826	0.409465020576132	0.590534979423868	0.409465020576132	3.86771709188759	0.0492234320853501	0
r000499160	0.313508064516129	0.686491935483871	0.313508064516129	7.07627522629662	0.00781112108677728	0
r000590779	0.445859872611465	0.554140127388535	0.445859872611465	3.93057860427828	0.047415627781755	0
r000161526	0.433760683760684	0.566239316239316	0.433760683760684	4.32759874515793	0.0374991119733106	0
r000505684	0.154761904761905	0.845238095238095	0.154761904761905	6.31472789185697	0.0119739119853604	0
r000780624	0.348140495867769	0.651859504132231	0.348140495867769	6.10731134553461	0.0134623770655227	0
r000451000	0.0604508196721312	0.939549180327869	0.0604508196721312	17.2873575668211	3.21317556590817e-05	0
r000213664	0.232510288065844	0.767489711934156	0.232510288065844	4.92037568405769	0.0265417449765544	0
r000185684	0.314	0.686	0.314	4.57117915990833	0.0325141779073247	0
r000949088	0.174291938997821	0.825708061002179	0.174291938997821	6.82791498858264	0.00897439665551703	0
r000896179	0.118181818181818	0.881818181818182	0.118181818181818	6.50495954570613	0.0107574011509824	0
r000972145	0.333333333333333	0.666666666666667	0.333333333333333	3.99208860759494	0.0457143647147474	0
r000623493	0.383891213389121	0.616108786610879	0.383891213389121	5.89577584501947	0.0151772420877646	0
r000569939	0.207547169811321	0.792452830188679	0.207547169811321	6.92508105170443	0.00849951402903837	0
r000815504	0.123404255319149	0.876595744680851	0.123404255319149	6.89357479946861	0.00865061020934332	0
r000371973	0.36304347826087	0.636956521739131	0.36304347826087	4.59229441521114	0.0321159946288516	0
r000456650	0.370171673819742	0.629828326180258	0.370171673819742	4.06350233184078	0.0438195263724523	0
r000368460	0.354602510460251	0.645397489539749	0.354602510460251	4.74109229663651	0.0294503670204324	0
r000944317	0.198969072164948	0.801030927835052	0.198969072164948	4.20838745854701	0.0402245584940496	0
r000394953	0.47	0.53	0.47	5.91781154831017	0.0149885645258491	0
r000121826	0.439130434782609	0.560869565217391	0.439130434782609	5.41794363319512	0.0199308204559608	0
r000546840	0.327044025157233	0.672955974842767	0.327044025157233	5.25496503402535	0.0218842410553917	0
r000237101	0.0372670807453416	0.962732919254658	0.0372670807453416	8.72571973638573	0.00313752189246408	0
r000659739	0.143956043956044	0.856043956043956	0.143956043956044	4.49142483548956	0.0340652741865044	0
r000083186	0.0606060606060606	0.939393939393939	0.0606060606060606	6.3098335067638	0.0120070114419686	0
r000712446	0.21734693877551	0.78265306122449	0.21734693877551	4.34890400686849	0.0370327709802356	0
r000257362	0.294589178356713	0.705410821643287	0.294589178356713	4.36226733579739	0.0367433704387845	0
r000452199	0.203	0.797	0.203	4.41837533169136	0.0355538731680765	0
r000862875	0.439516129032258	0.560483870967742	0.439516129032258	5.77609854562393	0.0162455626459226	0
r000461455	0.164915966386555	0.835084033613445	0.164915966386555	4.05981250465647	0.0439153752095438	0
r000781315	0.45067264573991	0.54932735426009	0.45067264573991	4.91006790370929	0.02670059143855	0
r000029505	0.316371681415929	0.683628318584071	0.316371681415929	5.47466992560517	0.0192940039675492	0
r000004678	0.0870967741935484	0.912903225806452	0.0870967741935484	4.23260372835221	0.0396545635935399	0
r000465287	0.401247401247401	0.598752598752599	0.401247401247401	4.01607586792505	0.0450684603791113	0
r000119185	0.292494481236203	0.707505518763797	0.292494481236203	6.51756888422467	0.0106813916917972	0
r000624132	0.174672489082969	0.825327510917031	0.174672489082969	8.46029580813808	0.00362982817761348	0
r000269305	0.409282700421941	0.590717299578059	0.409282700421941	4.0546939643112	0.0440487024811685	0
r000623595	0.24676724137931	0.75323275862069	0.24676724137931	5.92414584214247	0.014934776253781	0
r000968807	0.480167014613779	0.519832985386221	0.480167014613779	7.10508979686253	0.00768653742455694	0
r000490297	0.151162790697674	0.848837209302326	0.151162790697674	10.849434079929	0.00098825954427384	0
r000423159	0.469230769230769	0.530769230769231	0.469230769230769	4.14760060794244	0.0416935643085534	0
r000934409	0.346	0.654	0.346	4.60491879492917	0.0318803631084021	0
r000247538	0.0485537190082645	0.951446280991736	0.0485537190082645	7.91344586614883	0.00490687151870806	0
r000488673	0.110204081632653	0.889795918367347	0.110204081632653	5.41046973998785	0.0200163290698271	0
r000791703	0.158536585365854	0.841463414634146	0.158536585365854	3.99795326900169	0.0455555517447187	0
r000061651	0.239784946236559	0.760215053763441	0.239784946236559	3.87316166188337	0.0490640136600711	0
r000053730	0.338495575221239	0.661504424778761	0.338495575221239	4.2290200736715	0.0397383773538532	0
r000745512	0.37396694214876	0.62603305785124	0.37396694214876	5.71412485713026	0.0168289513558125	0
r000509308	0.275862068965517	0.724137931034483	0.275862068965517	5.07074874220522	0.0243328711886838	0
r000633470	0.316993464052288	0.683006535947713	0.316993464052288	4.76230007188246	0.0290896502858112	0
r000952237	0.241266375545852	0.758733624454148	0.241266375545852	4.53211773332111	0.0332644293576367	0
r000938273	0.259782608695652	0.740217391304348	0.259782608695652	5.82735305890069	0.0157788475273936	0
r000827968	0.518595041322314	0.481404958677686	0.481404958677686	6.34289086911922	0.0117852653263704	0
r000569725	0.370672097759674	0.629327902240326	0.370672097759674	11.5114209569651	0.000691698821453701	0
r000793203	0.414285714285714	0.585714285714286	0.414285714285714	4.90824568638366	0.0267287750702747	0
r000089970	0.470715835140998	0.529284164859002	0.470715835140998	4.34100218939053	0.0372050174752197	0
r000141023	0.102536997885835	0.897463002114165	0.102536997885835	6.30891469304568	0.0120132356087954	0
r000160740	0.282744282744283	0.717255717255717	0.282744282744283	6.63093261034908	0.0100222777577922	0
r000407141	0.316633266533066	0.683366733466934	0.316633266533066	7.26503892973207	0.00703097448486623	0
r000791685	0.0626304801670146	0.937369519832985	0.0626304801670146	5.90041702284324	0.015137300335729	0
r000185195	0.485714285714286	0.514285714285714	0.485714285714286	12.5645051048742	0.000393142843360117	0
r000995943	0.243982494529541	0.75601750547046	0.243982494529541	5.44829387640877	0.0195874467625692	0
r000055689	0.455789473684211	0.54421052631579	0.455789473684211	3.9017372064105	0.0482362056714888	0
r000053933	0.127789046653144	0.872210953346856	0.127789046653144	4.16512081666991	0.0412644699911892	0
r000437915	0.364729458917836	0.635270541082164	0.364729458917836	4.20946675784997	0.0401989720837497	0
r000093807	0.351321585903084	0.648678414096916	0.351321585903084	4.21076565588315	0.0401682024039047	0
r000551504	0.343685300207039	0.656314699792961	0.343685300207039	4.02716305703201	0.0447731706106583	0
r000721115	0.336693548387097	0.663306451612903	0.336693548387097	3.86013930441192	0.0494462227874184	0
r000519347	0.160869565217391	0.839130434782609	0.160869565217391	7.81878241430575	0.00517060186761853	0
